Id	Area	Field	Class	Area (?m²)	ECD (?m)	Perimeter (?m)	Shape	Count	O Wt%	F Wt%	Al Wt%	Si Wt%	Cl Wt%	Ca Wt%	La Wt%	Ce Wt%	Pr Wt%	Nd Wt%	Sm Wt%	Gd Wt%	Dy Wt%
44		WN02_02	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	5	77.98855305	0	0		8.593264222	0.333130057	1.179208234	1.264845487	1.420751587	1.615603268	1.970915496	2.472632937	3.16109024
42		WN02_02	PM2.5	1.229194416	1.251023157	3.87993653	0.974582929	58	36.59427762	21.86581045	1.099049672		0	0	9.201571345	0	0	31.23928905	0	0	0
45		WN02_02	PM2.5	1.676174204	1.46088031	4.513776341	0.967277432	91	34.10354853	15.92364162	0		0	3.229540214	21.47870511	9.303963929	0	0	0	15.96060246	0
46		WN02_02	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	13	71.9479084	0	0		0	0.051481312	2.905035391	2.347639948	1.393761113	8.455842733	0	0	12.89833337
51		WN02_02	PM2.5	0.782214628	0.997971241	3.060449336	0.952872057	44	48.9392519	46.62055969	0		2.308133058	0	1.50289489	0.086506002	0	0.190321438	0.135212042	0	0.217127358
52		WN02_02	PM2.5	0.782214628	0.997971241	4.481924286	2.043587482	39	13.3556053	0	1.111251768		0	8.633252978	0	0	0.395494932	0	4.546393827	60.72859764	11.22940928
53		WN02_02	PM2.5	0.335234841	0.653325536	2.164064479	1.111684066	27	34.41643119	21.67642564	2.351780795		0.028521381	0.101388351	0	0	0	21.53760046	0	1.163680106	18.72416437
55		WN02_02	PM2.5	1.340939363	1.306651072	4.328128958	1.111684066	27	2.305558138	55.08036017	0.823124498		17.66730845	0	7.022876292	9.639620036	5.812843144	0.60879346	0	1.039524842	0
57		WN02_02	PM2.5	1.899664097	1.555225852	5.93525129	1.475677798	69	87.46035695	0	6.963143498		0.017663305	0	1.964901201	0	0	0.366034033	0.190890383	0.239541801	2.797472104
56		WN02_02	PM2.5	3.352348407	2.065996747	8.09931577	1.557175816	76	14.13924247	13.68316114	2.687888592		13.94612491	7.711454481	0	0	0	3.468765691	6.881656498	11.72979996	25.75189471
59		WN02_02	PM2.5	1.45268431	1.360005555	5.038866433	1.390863734	43	41.39866531	4.178374633	0		0	4.258971289	3.990290686	0	5.524841323	23.64702374	14.62273896	2.379101515	0
60		WN02_02	PM2.5	0.335234841	0.653325536	2.164064479	1.111684066	18	0	1.460591611	55.81488013		0.58868858	0.094714545	0	0	0	42.04112291	0	0	0
61		WN02_02	PM2.5	0.558724735	0.84343964	2.612256908	0.971905435	50	23.02850038	0	18.49250197		0.018781191	0.028934877	1.310334448	3.947233781	0	0	0	8.366600424	44.80711818
64		WN02_02	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	47	48.56931567	24.91615564	0.84065469		0.010055271	3.74186337	1.104933955	4.685979709	0	0	0	0	16.1310479
65		WN02_02	PM2.5	2.234898938	1.68687928	5.410161198	1.042203812	95	40.04345536	6.055456027	0		0	1.150655653	0	0	0	0	0	0	52.75042653
67		WN02_02	PM2.5	2.458388832	1.769213915	5.595808581	1.013596872	102	40.8267349	25.68670511	1.423697267		3.202535585	0.007268393	0	0	5.66338487	11.10572293	7.747395337	0	4.336550459
68		WN02_02	PM2.5	0.782214628	0.997971241	3.246096719	1.071981064	29	77.20225453	0	0		7.229830325	13.2902354	0	0.652870163	0.650864979	0.171697803	0.208456046	0.260898913	0.332888914
70		WN02_02	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	7	91.29645228	0	0		0.07592967	3.071785346	0.498894183	0.535640726	0.602766313	0.685715815	0.837214477	1.050952636	1.344643347
71		WN02_02	PM2.5	0.782214628	0.997971241	3.246096719	1.071981064	41	28.82042229	0	0.202654558		0	3.037412278	41.65944159	18.71427745	0	0	0	7.565783709	0
72		WN02_02	PM2.5	0.558724735	0.84343964	2.612256908	0.971905435	20	71.49509788	14.01694864	12.9646793		0.020547265	0.036731924	0.131827232	0.141467724	0.15930105	0.181058701	0.220816233	0.277076685	0.354445959
