Id	Area	Field	Class	Area (?m²)	ECD (?m)	Perimeter (?m)	Shape	Count	O Wt%	F Wt%	Al Wt%	Si Wt%	Cl Wt%	Ca Wt%	La Wt%	Ce Wt%	Pr Wt%	Nd Wt%	Sm Wt%	Gd Wt%	Dy Wt%
79		WN02_01	PM2.5	3.464093354	2.100147767	7.202930912	1.191842992	164	59.92453694	0	20.55348009		1.006950159	7.418997586	0	0	0	11.09603941	0	0	0
80		WN02_01	PM2.5	0.670469681	0.923941834	2.79790429	0.929130466	46	31.2690407	0	4.717003554		0	6.768362969	5.098372325	3.987639397	0	0	3.808320314	0.292270142	44.05899346
86		WN02_01	PM2.5	1.340939363	1.306651072	5.038866433	1.506769045	49	44.8898524	17.16625839	14.78314102		1.728260703	0	9.707611054	4.806897789	0	4.033345357	0	0	2.884636074
90		WN02_01	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	22	73.88861179	6.099122018	4.449742287		0.013473399	8.420833945	5.113451555	2.014768496	0	0	0	0	0
89		WN02_01	PM2.5	1.676174204	1.46088031	5.301411479	1.334301615	69	38.35269809	0	0		4.3150004	0	0	0	3.184859455	0	0	54.14743423	0
91		WN02_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	19	19.48357821	0	0		17.5216198	0.766501948	1.635229029	0	0	26.55997574	19.84941661	7.633860409	6.549817324
94		WN02_01	PM2.5	1.229194416	1.251023157	4.590674005	1.364339536	65	15.79300761	2.375161834	16.62186235		6.127914414	0	10.13258249	16.42454267	25.56684017	0	6.958087534	0	0
93		WN02_01	PM2.5	0.446979788	0.754395348	2.79790429	1.393695698	14	16.19988382	0	6.389842182		4.564220831	36.54213548	0	0	1.027040742	0	35.27688086	0	0
97		WN02_01	PM2.5	1.340939363	1.306651072	4.142481576	1.018361958	52	66.34174585	0	7.474468648		0	0	0	0	9.772067517	0	4.820736125	9.054325521	2.536651492
98		WN02_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	15	15.25008082	0	0		0.011404104	0.016970602	10.14393866	0	0	8.481036127	0	57.10855722	8.988016099
99		WN02_01	PM2.5	3.017113566	1.959976608	6.492193438	1.111684066	84	19.51464266	0	7.155589014		9.311198443	0.009051381	0	0	0	1.678506844	24.81123507	37.51977086	0
102		WN02_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	1	0.565382	0.965761114	1.403357275		1.784281246	2.616509609	8.58822912	9.128549695	10.12908667	11.43606156	13.83787692	17.38564372	22.15926647
100		WN02_01	PM2.5	1.229194416	1.251023157	4.142481576	1.110940318	44	8.189401031	25.50132871	0		0	0.018443709	15.13336152	51.15746856	0	0	0	0	0
101		WN02_01	PM2.5	1.117449469	1.192803778	4.590674005	1.50077349	32	87.51262426	0	0.163862784		0.187900441	9.884953499	0.356485718	0.382196624	0.430001784	0.488010421	0.5939594	0	0
103		WN02_01	PM2.5	1.005704522	1.131593022	4.513776341	1.612129053	38	53.22150588	38.20128441	0.829903688		0.018287502	0.032528859	0	0	0	0	7.696487755	0	0
106		WN02_01	PM2.5	0.335234841	0.653325536	1.978417097	0.929130466	14	14.43690509	0.844811834	0		0.008318191	0.012510071	0	8.26934129	17.65602976	36.67484224	4.835053161	0	17.26219207
105		WN02_01	PM10	9.498320487	3.477590725	20.34111312	3.466512308	204	77.67168283	0	0		13.49224448	2.510555461	4.598931596	0	0	1.726584695	0	0	0
107		WN02_01	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	29	7.499922067	0	1.080105919		0.032841339	38.09587061	1.344003715	2.377087064	0.221051043	0	0	0	49.34912622
109		WN02_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	12	0	6.516487896	31.01704419		3.520809114	2.914745919	0	0	0	0	28.90306413	0	27.12785006
110		WN02_01	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	56	39.78488743	0	0.941777322		0	21.22147828	5.504351482	6.969593465	8.134170622	17.44374186	0	0	0
111		WN02_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	7	0	56.47402406	0.838661008		26.77176297	0.412047887	1.417103875	1.513891388	1.695387438	1.920955069	2.330561914	2.913172357	3.712427244
115		WN02_01	PM2.5	0.335234841	0.653325536	1.978417097	0.929130466	28	82.45469928	6.022885442	1.236161869		5.821041763	3.154711425	0.118150131	0.12670185	0.142602168	0.161973911	0.197333447	0.247423165	0.316315237
114		WN02_01	PM2.5	0.670469681	0.923941834	3.060449336	1.111684066	31	27.53223777	0	11.84487715		9.807042032	0.025615256	0.778044667	0.989304576	5.306363851	7.187093794	11.08675078	0	25.44266582
116		WN02_01	PM2.5	0.558724735	0.84343964	2.612256908	0.971905435	23	0	30.89574277	7.59024322		0.061012129	0.09552518	0	0	50.30428171	0	11.05319485	0	0
117		WN02_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	21	40.97499847	40.25108516	0.540912896		0.256251474	0.046387801	7.738907635	0	0	0	0	10.1914607	0
119		WN02_01	PM10	16.31476225	4.557696837	16.94122107	1.399905778	405	34.76136625	5.0085105	10.00691429	21.9157055	0.598422065	0	0	11.09457836	5.532311648	10.87529659	0	0	0.206894591
121		WN02_01	PM2.5	0.782214628	0.997971241	3.060449336	0.952872057	35	25.824368	0	0		9.649460763	1.304498222	0	0	25.62820315	13.6461392	2.683075517	9.64064002	11.62361503
122		WN02_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	7	0	27.75828242	0.573514542		0.119089673	0.184471975	14.62837905	30.80154061	0.746527361	2.884762734	0	22.30342627	0
123		WN02_01	PM2.5	2.011409044	1.600314199	5.038866433	1.004512697	104	49.11649823	11.60636321	24.45518672		1.908635907	0.05410171	0	5.769513175	4.190693796	2.899012715	0	0	0
124		WN02_01	PM2.5	0.446979788	0.754395348	2.426609525	1.048339735	33	0	62.46402264	6.764151156		0.090054597	24.16779995	0.598363159	0.638424559	0.714969542	0.808864739	0.978849176	1.220878959	1.553626824
125		WN02_01	PM2.5	0.782214628	0.997971241	3.246096719	1.071981064	50	51.41199231	15.07063955	0		0	0.022935774	0.370263425	1.109202486	0.625899667	0.106457435	0	0	31.28260076
126		WN02_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	5	4.838785902	0	0		0.016498441	0.02348108	0	0	0	0	0.118328934	8.323334903	86.67957187
127		WN02_01	PM2.5	2.570133779	1.808976496	5.595808581	0.969527442	112	60.877496	0	3.347460926		1.267695706	0	27.58244872	0	0	6.924890727	0	0	0
128		WN02_01	PM2.5	0.558724735	0.84343964	2.612256908	0.971905435	18	30.13176918	31.54048622	9.6476987		6.111412495	21.12117857	0.200844021	0.134416088	0.150666002	0.170456828	0.206298707	0.257294346	0.327475113
