Id	Area	Field	Class	Area (?m²)	ECD (?m)	Perimeter (?m)	Shape	Count	O Wt%	F Wt%	Al Wt%	Si Wt%	Cl Wt%	Ca Wt%	La Wt%	Ce Wt%	Pr Wt%	Nd Wt%	Sm Wt%	Gd Wt%	Dy Wt%
43		MG02_01	PM2.5	0.670469681	0.923941834	2.79790429	0.929130466	47	68.78083348	5.209039897	0		0	7.460009307	6.375923008	0	0	1.489501819	0	4.641951621	6.042743474
44		MG02_01	PM2.5	0.335234841	0.653325536	1.978417097	0.929130466	29	75.41765571	0	1.693486422		0.008458452	11.90001443	5.055768043	5.924598873	0	0	0	0	0
45		MG02_01	PM2.5	2.234898938	1.68687928	7.202930912	1.847356637	88	51.99145675	2.046930045	7.54506737		3.186728805	0.007523103	0	0	10.98935232	12.35820353	11.87473089	0	0
46		MG02_01	PM2.5	1.45268431	1.360005555	4.328128958	1.026169907	61	29.06491458	0	60.52040458		0	0.056098896	10.3585884	0	0	0	0	0	0
47		MG02_01	PM2.5	2.458388832	1.769213915	5.672706244	1.041646001	79	52.3419261	24.92457032	15.50901085		0.006915472	0.167968217	0	0	0	0	0	7.049611956	0
48		MG02_01	PM2.5	1.229194416	1.251023157	4.142481576	1.110940318	55	59.45091248	21.69776857	17.15560108		0.230168784	0	0	0	0.78879483	0	0.158849335	0.263013458	0.254891231
49		MG02_01	PM2.5	1.005704522	1.131593022	3.508641765	0.974087097	44	30.53610325	34.26738381	8.896578103		0.015279542	0	2.298590168	0	0.224578846	8.022466302	0	0	15.73901325
50		MG02_01	PM2.5	1.005704522	1.131593022	3.694289147	1.079894928	42	35.32848656	11.07493639	8.112171292		0	0	10.67009568	14.72941339	14.24907744	0	1.388892252	0	4.446916655
51		MG02_01	PM2.5	0.782214628	0.997971241	3.246096719	1.071981064	35	40.04283547	5.994790047	16.40382856		5.708952993	0.028159609	31.73911572	0.082321686	0	0	0	0	0
52		MG02_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	21	0	60.80415845	0		0.59738541	0.98438412	3.409348801	3.650850803	4.085600376	4.64223437	5.656998977	7.099857926	9.069167078
53		MG02_01	PM2.5	2.123153991	1.644166543	5.595808581	1.173638483	121	51.05959773	2.601988241	18.60019863		2.689099126	2.36893706	0	0	0.329513964	0	17.52223521	0	4.82843928
54		MG02_01	PM2.5	0.223489894	0.533438066	1.607122332	0.919665974	18	34.71436799	26.82991028	1.731825247		0.010499031	0.233573699	0	0	20.3873992	16.09243304	0	0	0
55		MG02_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	25	57.95515776	7.566067576	20.78813761		0.016959314	0.029115489	0	0	7.526933402	0	1.174482517	3.432392702	1.51075609
56		MG02_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	19	31.04389906	0	1.223900449		4.90552187	0.012551535	0	0	0	0	4.469233379	0	58.34488869
57		MG02_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	7	0	0	16.11041576		0	1.137407497	50.06335378	32.68881738	0	0	0	0	0
58		MG02_01	PM2.5	2.234898938	1.68687928	6.120898673	1.33402088	97	22.14110941	1.693153195	12.02090159		0	2.383454889	16.89575464	14.31137174	21.41365558	0.660821656	0	3.750889748	4.728898779
59		MG02_01	PM2.5	0.670469681	0.923941834	2.79790429	0.929130466	55	38.68238628	4.539566115	9.210416675		0	0.119251816	22.03977555	12.925677	6.04663454	6.436294317	0	0	0
60		MG02_01	PM10	5.475502398	2.640383718	13.1381822	2.508630646	185	24.70582128	3.893742338	4.708898067	26.39085352	1.813584939	1.504082978	1.123539452	8.290526271	8.226577938	3.866461664	4.328232259	3.441517055	7.706158608
61		MG02_01	PM2.5	0.335234841	0.653325536	2.164064479	1.111684066	24	20.07526904	0	0.883527473		0.841308478	0.011936755	0	0	0	0	0	34.93002355	43.25794578
62		MG02_01	PM2.5	0.558724735	0.84343964	2.612256908	0.971905435	30	0	23.84761721	11.28099337		2.152777277	0.016796126	16.52247608	46.17933631	0	0	0	0	0
63		MG02_01	PM2.5	1.229194416	1.251023157	4.142481576	1.110940318	80	41.89557731	9.190861136	27.40420401		0.005147365	0	0	0	4.560591653	13.45316172	0	0	3.490453213
64		MG02_01	PM2.5	0.670469681	0.923941834	2.79790429	0.929130466	52	29.68215346	0	6.62734583		2.825638838	4.588726535	0	0	0	25.32471418	0	30.95141947	0
65		MG02_01	PM2.5	1.005704522	1.131593022	3.431744101	0.931857543	47	32.32316077	22.17322737	0.750507135		0.463147648	0.009203758	5.947704986	4.583882913	0	0	25.97078085	7.778389752	0
66		MG02_01	PM2.5	1.676174204	1.46088031	4.96196877	1.168904516	73	53.77024412	26.10007823	7.012794167		0	7.52427578	0	0	2.864739299	0	0	2.727871761	0
68		MG02_01	PM2.5	1.229194416	1.251023157	4.142481576	1.110940318	55	31.46251738	2.765007503	4.834164679		0.772935664	2.738729492	0	0	0	0	57.42664337	0	0
69		MG02_01	PM2.5	4.022818089	2.263186044	7.388578295	1.079894928	131	78.95706296	0	12.31201589		0	4.680836201	0	0	2.836288884	1.213796996	0	0	0
70		MG02_01	PM2.5	3.687583248	2.166835669	7.836770723	1.325325593	127	39.46604431	18.66547614	5.512315035		0	5.678508058	0	0	0	6.594610214	0	14.70253468	9.380509704
71		MG02_01	PM2.5	1.899664097	1.555225852	6.306546055	1.666082353	90	53.41550112	24.55723435	0.034745655		0.044938174	9.324850142	8.273671567	0	0	3.643393517	0.469671795	0.235988223	0
73		MG02_01	PM10	22.79596917	5.387460386	18.10015097	1.143658783	582	51.90865993	0	0.42024944	21.49893939	1.352411136	10.00080928	8.328483999	4.653064907	0.771707483	0	1.065666787	0	0
74		MG02_01	PM2.5	4.022818089	2.263186044	7.574225677	1.134844151	160	27.2973597	7.816936076	6.797115505	33.14620554	2.562732995	2.702238038	0	0	8.867642283	8.26004222	0.802132767	1.747587323	0
77		MG02_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	13	25.70378482	0	4.188191518		0.027469738	0.041919944	0	0	0	0	0	60.05105972	9.987581521
78		MG02_01	PM2.5	2.570133779	1.808976496	6.492193438	1.305020426	77	52.1635294	11.92372888	5.506511778		0.98927943	2.245993167	13.72290254	8.587468415	0.734097883	2.591109835	1.535382215	0	0
79		MG02_01	PM2.5	0.670469681	0.923941834	2.79790429	0.929130466	51	53.33735943	0	9.279453009		1.867716201	19.09482777	0	0	0	0	16.42064452	0	0
81		MG02_01	PM2.5	0.335234841	0.653325536	1.978417097	0.929130466	11	25.86704791	0	0.636811601		1.342229452	0.025370865	0	0	0	72.12853432	0	0	0
82		MG02_01	PM2.5	2.011409044	1.600314199	5.410161198	1.158004236	52	77.39650011	0	15.2571246		0.013397464	0.023559213	0	0	0	0	0	7.309413701	0
83		MG02_01	PM2.5	2.458388832	1.769213915	6.120898673	1.212746254	100	37.0046854	0.722298305	15.6990841		0	0	0	4.640976712	24.61931854	3.29105407	1.593198255	12.42939085	0
85		MG02_01	PM2.5	0.670469681	0.923941834	2.874801954	0.980904789	44	37.30952144	23.56775254	1.54215144		0.019049365	14.02001828	0.48573087	0.499945879	2.428638376	3.362103552	5.154346675	0	11.6107434
86		MG02_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	9	0	0	91.73094034		0.13841819	0	0.746176997	0.796272233	0.891694892	1.009112597	1.221858244	1.524676476	1.940842345
87		MG02_01	PM2.5	1.564429257	1.411344463	4.96196877	1.252397696	47	49.53925908	24.45354611	6.412486732		0	7.434297353	0	0	3.279632702	0	1.74422916	3.473888338	3.662660345
