Id	Area	Field	Class	Area (?m²)	ECD (?m)	Perimeter (?m)	Shape	Count	O Wt%	F Wt%	Al Wt%	Si Wt%	Cl Wt%	Ca Wt%	La Wt%	Ce Wt%	Pr Wt%	Nd Wt%	Sm Wt%	Gd Wt%	Dy Wt%
127		WN02_03	PM2.5	3.24060346	2.03127164	6.492193438	1.0350162	105	48.0534941	24.2713809	0		0	10.66389903	0	0	0	0	12.22578585	3.354701027	1.430736296
129		WN02_03	PM2.5	1.78791915	1.508790696	6.383443719	1.813645185	47	25.02517104	0	15.95479101		0.693777762	0	0	11.04394868	8.56481716	0	0	3.830651939	34.88684297
131		WN02_03	PM2.5	0.670469681	0.923941834	2.79790429	0.929130466	16	64.367944	25.72045326	8.495391905		0.018980524	0.034076307	0.122494285	0.131477427	0.148076995	0.168327405	0.205341517	0.257709692	0.329725165
132		WN02_03	PM2.5	3.352348407	2.065996747	7.388578295	1.295873913	114	32.58581161	3.117030859	1.853414625		0	0.753536867	6.275886297	14.49859887	11.4909552	28.50372493	0	0.921042915	0
134		WN02_03	PM2.5	0.335234841	0.653325536	1.978417097	0.929130466	13	84.9963367	0	0		0.205132551	0.362707558	1.294236165	1.390416361	1.562663727	1.779877767	2.176198922	2.733800188	3.498635069
137		WN02_03	PM2.5	0.446979788	0.754395348	2.426609525	1.048339735	21	90.50314426	0	4.936653748		0.216639438	2.686755545	0.148955709	0.159859913	0.180013373	0.204614107	0.24956658	0.313166692	0.400625309
140		WN02_03	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	19	40.78574777	0	0		7.00391531	0.142050919	30.84564507	11.21901721	2.068089508	5.738315731	0.83849309	0	1.358730067
139		WN02_03	PM2.5	1.45268431	1.360005555	4.142481576	0.940026423	67	72.06491232	0	9.402664006		0.506428257	3.585294634	0	0	1.280932035	0.413670111	5.498098582	7.247991115	0
141		WN02_03	PM2.5	0.670469681	0.923941834	2.79790429	0.929130466	33	13.11657131	0	0.00547764		0.007085298	0.010617492	0	0	39.43481147	20.96101046	14.64507133	6.919879466	4.899468645
142		WN02_03	PM2.5	0.558724735	0.84343964	3.137347	1.401901013	25	71.12234831	11.35099828	3.835841641		0	1.1728229	9.928268194	0	0	0	0	2.589712292	0
143		WN02_03	PM2.5	3.24060346	2.03127164	6.754738484	1.120421215	82	25.0796169	18.95420551	3.816151619		8.5065566	3.086581826	0	0	0	7.331537455	0	20.16898543	13.05637062
144		WN02_03	PM2.5	1.78791915	1.508790696	5.93525129	1.567907661	59	51.77429318	0	0		9.960108995	14.31483775	0	0	9.070081264	1.698030159	5.396158621	6.043292955	1.743206754
145		WN02_03	PM10	13.63288352	4.166284485	22.76772264	3.025809598	243	41.5714711	0	6.135991588		0	0	15.02818018	3.010003455	0	13.15316707	0	0	21.10118717
146		WN02_03	PM2.5	1.005704522	1.131593022	3.694289147	1.079894928	28	0	0	50.08968711		0.066618138	12.09345087	0.370187056	19.42435652	14.94177133	0	0	3.013922833	0
147		WN02_03	PM2.5	0.335234841	0.653325536	2.164064479	1.111684066	22	0	85.05476713	0		0.211024424	0.365200429	1.293244772	1.387694106	1.558567863	1.773225702	2.164724283	2.717012726	3.47453244
149		WN02_03	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	11	93.24495792	0	3.21399048		0	0	0.317326956	0.340885017	0.383895752	0.436871732	0.53372127	0.67030862	0.858047418
153		WN02_03	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	27	19.17022616	0	1.033247076		0.079026626	21.88425362	1.443870366	1.184555236	0	0	41.06114209	10.96186861	3.181809932
151		WN02_03	PM2.5	0.558724735	0.84343964	2.612256908	0.971905435	29	14.27293718	6.883450598	7.811785489		0	0.119477301	42.9043293	19.63979155	0	8.368233591	0	0	0
152		WN02_03	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	22	0	0	23.62562865		0.024552131	0.036395557	2.173985913	0	0	34.69560444	25.61995387	9.35093984	4.47294116
155		WN02_03	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	40	11.11173108	1.99113898	0		0.542457215	1.629462652	0	26.74417794	13.50383312	0	0	38.36341202	6.113781407
156		WN02_03	PM2.5	0.558724735	0.84343964	2.612256908	0.971905435	18	0	0	90.62969685		0.10598615	0	2.567806467	1.63723696	0.683774101	0.773616275	0.938197132	1.171947829	1.491740718
157		WN02_03	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	8	66.2668705	0	11.33496463		0.049989566	0	11.86962053	9.643940628	0	0	0	0	0.834610499
163		WN02_03	PM2.5	2.011409044	1.600314199	5.147616152	1.048339735	102	37.71941066	0	15.32212496		0.238322513	0.713345315	5.657456815	25.85391998	3.26638706	0	0	5.841560289	5.387460813
164		WN02_03	PM2.5	1.005704522	1.131593022	3.508641765	0.974087097	37	27.19545066	29.82433438	0		0	8.74722898	0	1.425290015	0	0	0	6.929829717	25.87787509
165		WN02_03	PM10	17.99093645	4.786101936	17.20376612	1.309131961	444	41.06356502	6.489376724	11.45376042	20.89992911	0	0.844502915	0	1.373562124	0	0	8.678117394	8.236709982	0.960485078
166		WN02_03	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	4	0	25.29183626	0.927353092		1.254678518	1.933719777	6.481997669	6.912384927	7.697343826	8.71605128	10.5783686	13.27589899	16.93036258
168		WN02_03	PM2.5	1.117449469	1.192803778	4.142481576	1.22203435	54	98.93168211	0	0		0	0.025790869	0.093391648	0.10032705	0.113078894	0.1286329	0.157098752	0.197335775	0.252665323
167		WN02_03	PM2.5	1.005704522	1.131593022	4.667571668	1.723858931	44	0	85.06522775	2.410937846		0	0.310080219	1.09935822	1.179595012	1.325233001	1.507527474	1.840035059	2.309143357	2.952864021
169		WN02_03	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	12	92.94003844	0	0		0	0.171464344	0.616751844	0.662772311	0.745926937	0.84946109	1.038596034	1.30472267	1.670276746
170		WN02_03	PM2.5	0.446979788	0.754395348	2.79790429	1.393695698	22	99.79552627	0	0		0.072015624	0.132468157	0	0	0	0	0	0	0
171		WN02_03	PM2.5	4.022818089	2.263186044	7.388578295	1.079894928	137	37.57184148	0	0		0.439248839	0.929746125	0	12.94001043	12.5873059	0.280936365	0	0	35.25091708
172		WN02_03	PM2.5	3.687583248	2.166835669	6.754738484	0.984612583	126	34.34102833	8.469037712	0		0.002570487	28.65885794	0	0	17.7341938	9.082259238	0	0.466866139	1.245184895
173		WN02_03	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	8	0	0	1.432567276		1.817245968	2.660113201	8.723517507	9.27124843	10.28615609	11.61212102	14.04925436	17.65124202	22.4965319
174		WN02_03	PM2.5	2.570133779	1.808976496	5.595808581	0.969527442	90	19.93959099	0.354182464	11.39470115		2.781700529	0.958871003	0	8.447062969	4.254035279	0	0	11.39009371	40.4797554
175		WN02_03	PM2.5	0.335234841	0.653325536	1.978417097	0.929130466	22	0	0	1.704179496		26.09753907	0.021350158	1.35765532	1.817210019	6.316152215	9.825859219	0	42.54900217	10.31105369
176		WN02_03	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	18	91.67534709	0	0		0.073792227	0.132493547	0.474550901	0.509500876	0.572949927	0.652192673	0.799601525	1.003841218	4.105722532
