Id	Area	Field	Class	Area (?m²)	ECD (?m)	Perimeter (?m)	Shape	Count	O Wt%	F Wt%	Al Wt%	Si Wt%	Cl Wt%	Ca Wt%	La Wt%	Ce Wt%	Pr Wt%	Nd Wt%	Sm Wt%	Gd Wt%	Dy Wt%
40		WN03_02	PM2.5	0.782214628	0.997971241	3.694289147	1.388436336	36	36.47310436	11.18834242	0.079109665		0	2.031251602	6.104175374	2.970335633	0	0	0	35.07465422	6.079029292
42		WN03_02	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	17	95.89002132	0	0		0.054036948	0.098207395	0.354365236	0.380772585	0.428824965	0.488154218	0.596622424	0.749464147	0.959522929
41		WN03_02	PM2.5	3.128858513	1.995942481	6.306546055	1.01155	131	25.80305338	11.01256534	3.785425052		0	0	0	0	0	20.52859813	0	10.60542762	28.26493382
45		WN03_02	PM2.5	1.229194416	1.251023157	3.87993653	0.974582929	73	86.14539504	0	13.26211691		0	0	0.053258991	0.057158503	0.064385589	0.073173887	0.089238858	0.111988885	0.143279391
44		WN03_02	PM2.5	4.805032717	2.473450559	7.836770723	1.017110339	208	0	16.39990658	1.000089664		34.71743762	0	8.365245163	19.47571784	14.95384574	0.571684958	0.827208254	0	3.688871488
46		WN03_02	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	53	34.43574607	19.79739368	0.180142163		3.503702953	0.141322485	26.8581599	15.08353502	0	0	0	0	0
48		WN03_02	PM2.5	2.570133779	1.808976496	7.01728353	1.524658064	96	39.00367022	22.14121222	6.334381551		0	0	0	0	0	10.20551249	0	6.330695748	15.98452777
50		WN03_02	PM2.5	3.017113566	1.959976608	8.547508198	1.926981434	119	68.13590527	0	0.23832845		0	8.519744873	0	0	11.03807911	4.745952412	0	0	7.321982831
51		WN03_02	PM2.5	0.893959575	1.066876133	3.246096719	0.937983431	57	67.69974828	0	7.908334583		15.7562077	0	0	0	0	0	0	8.635712415	0
52		WN03_02	PM2.5	0.670469681	0.923941834	2.79790429	0.929130466	49	25.13745725	0	0.097784377		0	1.015623659	5.026468635	24.02289212	4.851675034	0	0	0	39.84810114
53		WN03_02	PM10	9.498320487	3.477590725	12.2736494	1.262091215	327	62.18093634	2.940532565	21.75692022		0	0	0	0	0	0	0	5.597077683	7.52453059
54		WN03_02	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	15	56.24328852	37.03180552	4.847725108		0.182442088	0.048171895	0.173155463	0	0	0.238294643	0.290573388	0.944533199	0
55		WN03_02	PM2.5	1.564429257	1.411344463	4.328128958	0.952872057	75	48.5784471	9.495986998	13.78928125		0.007567531	0.010589316	0	4.088221863	15.63956141	0	2.976315655	3.578636795	1.835387945
56		WN03_02	PM2.5	0.893959575	1.066876133	3.431744101	1.048339735	36	38.41156065	18.50797087	2.750562876		0.013129461	0.021453945	0.227179634	0.989994593	1.582144946	0.526799448	1.754984632	0	35.21421552
59		WN03_02	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	24	93.60806346	0	3.460007533		0.039651012	0	0.259232568	0.278458605	0.313637825	0.356863462	0.435900781	0.547434296	0.700755604
58		WN03_02	PM10	5.922482186	2.746040517	9.81518782	1.294444999	248	39.93903697	3.443551064	10.89792177	27.19549239	0.416658586	0	0.37685018	0.665438222	1.437314972	9.515787661	0	0	6.111939624
60		WN03_02	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	5	76.75392628	0	0		0.092588947	16.26724303	0.625611749	0.669511128	0.751590729	0.852518436	1.036107633	1.296518557	1.654382423
61		WN03_02	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	14	97.72223234	0	0		0.029742974	0.054333068	0.196461892	0.211076485	0.237823697	0.27062539	0.33063083	0.415319996	0.531750452
62		WN03_02	PM2.5	0.893959575	1.066876133	3.246096719	0.937983431	29	24.4862631	0	0		23.0148375	0.755317928	0	0	0	0	0	51.74357891	0
63		WN03_02	PM2.5	0.893959575	1.066876133	3.508641765	1.095847984	47	4.242295772	3.832162917	0		0.012202219	9.277521819	0	0	2.002090774	0	48.81282151	0	31.82089627
65		WN03_02	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	17	21.89658433	6.919634342	0		0.096952857	1.016547624	1.155930478	2.039818466	4.631784931	5.969350412	0	46.81431353	9.459072351
66		WN03_02	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	16	0	0	0		11.06817648	0.118724268	0	0	35.29442847	0	15.24400562	29.6323359	8.642330021
68		WN03_02	PM2.5	0.893959575	1.066876133	3.431744101	1.048339735	61	0	18.04446131	9.97711122		2.007668652	0	0	0	1.861305162	0	0.695946161	49.2287457	18.1847617
69		WN03_02	PM2.5	1.340939363	1.306651072	4.328128958	1.111684066	57	24.79632944	33.77397954	34.58692431		0	0	4.342568293	1.414190885	0	0.3402801	0.286662136	0	0.459067477
67		WN03_02	PM2.5	0.893959575	1.066876133	3.508641765	1.095847984	47	81.75154924	0	0		0	6.488849223	0	5.157113448	6.18340373	0	0.419087708	0	0
71		WN03_02	PM2.5	1.117449469	1.192803778	4.142481576	1.22203435	57	75.36318302	0	0		0	18.71285588	0	0	2.805026807	0.508426409	1.101404149	1.06831193	0.440793345
75		WN03_02	PM2.5	0.782214628	0.997971241	3.060449336	0.952872057	46	47.90769517	0	30.46640158		0	0	2.775503322	4.156079888	0	0	0	14.6943152	0
79		WN03_02	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	19	0	0	17.66791195		0.766125601	0.302047795	0.076013658	1.896684058	2.087554149	0	8.492127806	10.0250721	58.68647099
80		WN03_02	PM2.5	1.899664097	1.555225852	5.038866433	1.063601679	77	24.4866401	48.23830724	0		2.067348361	0.015968652	11.02824584	14.1634807	0	0	0	0	0
