Id	Area	Field	Class	Area (?m²)	ECD (?m)	Perimeter (?m)	Shape	Count	O Wt%	F Wt%	Al Wt%	Si Wt%	Cl Wt%	Ca Wt%	La Wt%	Ce Wt%	Pr Wt%	Nd Wt%	Sm Wt%	Gd Wt%	Dy Wt%
59		AM01_02	PM2.5	1.899664097	1.555225852	5.672706244	1.348012472	115	57.87977576	0	0	24.48125631	0	0.002729499	0	0	2.272102609	0	2.076535858	0	13.28761578
61		AM01_02	PM2.5	3.24060346	2.03127164	6.940385866	1.182854913	139	41.24549031	5.925044045	0.070805836	35.3391856	0.287040719	0	0	0	0	2.292540483	11.11325845	2.80675441	0.91987662
60		AM01_02	PM2.5	3.911073142	2.231531534	7.75987306	1.225189968	123	41.69329405	11.38774306	13.49312663		2.041427046	1.00511862	2.614124864	21.96935415	5.795812607	0	0	0	0
62		AM01_02	PM2.5	1.45268431	1.360005555	4.328128958	1.026169907	77	25.24276376	28.28859985	7.716150582		0.495911716	0	0	4.763892293	9.590546787	22.39755839	1.504574344	0	0
63		AM01_02	PM2.5	0.670469681	0.923941834	2.79790429	0.929130466	19	45.09642124	16.16140008	17.20486134		0.052089751	0.024786903	0	0	1.202597562	0.14859587	6.66841194	13.44083697	0
64		AM01_02	PM2.5	1.564429257	1.411344463	5.038866433	1.291516324	78	57.21875429	20.09625286	17.08025783		0.468808459	0.559459813	0	0	0	0	0	1.470650081	3.105808794
65		AM01_02	PM2.5	1.229194416	1.251023157	4.328128958	1.212746254	52	39.92938399	4.869303107	3.985460103		0	0.52972273	0	0	0	0	0	1.746729203	48.93940389
66		AM01_02	PM2.5	3.017113566	1.959976608	6.492193438	1.111684066	121	60.66634655	2.638460323	0.508316606	34.64279771	0	0.488112494	0	0.474157557	0.581805222	0	0	0	0
69		AM01_02	PM2.5	2.346643885	1.728536893	5.858353627	1.163842238	88	39.04314935	2.826521732	19.43573505		0	2.15594843	1.781436056	4.105234146	4.836542159	5.835862085	13.36617321	4.400524125	2.212863602
77		AM01_02	PM2.5	0.782214628	0.997971241	3.060449336	0.952872057	24	75.51530004	17.03109294	1.129050646		4.965101182	0.033205803	0.119247579	0.127972348	0.14411438	0.163797289	0.199765549	0.250668777	0.320671918
79		AM01_02	PM2.5	0.223489894	0.533438066	1.607122332	0.919665974	18	80.68253994	0	15.41370451		0.035225076	0	1.13380421	0.704754284	0.270932098	0.307928887	0.375835435	0.471800566	0.603468623
78		AM01_02	PM2.5	2.234898938	1.68687928	5.333263534	1.012787506	72	48.55034053	37.20549047	13.16086352		0.106196676	0	0	0	0	0.977105834	0	0	0
82		AM01_02	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	20	47.79905975	0	0		0.017983375	3.502054513	6.061247364	4.982015491	0	0	0	17.28065759	20.35698593
85		AM01_02	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	18	78.63807082	0	0.907897763		0.285530998	0.497959787	1.76659748	1.896985807	2.130075544	2.425521798	2.96433717	3.723439574	4.76359278
83		AM01_02	PM2.5	1.005704522	1.131593022	5.672706244	2.54624578	79	54.41787839	36.01973057	0		0.054217753	4.121997952	0	0	0	0	5.386172235	0	0
86		AM01_02	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	10	52.00054646	0	47.79708385		0.074708002	0.127653091	0	0	0	0	0	0	0
89		AM01_02	PM2.5	1.005704522	1.131593022	4.328128958	1.482245422	38	85.01995802	0	0		11.54169887	2.431600913	0.090943422	0.097473344	0.109664269	0.12450025	0.151558418	0.189917942	0.242684246
92		AM01_02	PM2.5	0.446979788	0.754395348	2.426609525	1.048339735	27	0	0	0		0.087314937	0	0	0	0	0	76.25275254	23.6599341	0
90		AM01_02	PM2.5	0.335234841	0.653325536	1.978417097	0.929130466	20	34.04597938	0	0		0.008339381	0.013066658	2.229913324	0	4.178912193	24.17176813	13.77410144	20.07160634	1.506307721
91		AM01_02	PM2.5	0.335234841	0.653325536	2.164064479	1.111684066	10	79.32469249	14.64685798	0.046640856		0.079608028	0.143449183	0.515943486	0.554317236	0.623950595	0.710322009	0.868131686	1.090376545	1.395719592
95		AM01_02	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	19	12.62205839	0	13.88889104		0.023794726	25.87702274	0	0	0	0	34.69291031	0	12.89533079
96		AM01_02	PM2.5	0.782214628	0.997971241	3.060449336	0.952872057	26	38.01572919	59.78780389	0		0	0.053463352	0.192370859	0.20654304	0.232613902	0.264534354	0.322886696	0.405342504	0.518710772
