pm_id,leaf_id,sample_id,sub_sample_id,tree_species,pm_class,pm_area,pm_ecd,pm_perimeter,pm_shape,pm_count,O Wt%,F Wt%,Na Wt%,Mg Wt%,Al Wt%,Si Wt%,Cl Wt%,Ca Wt%,La Wt%,Ce Wt%,Pr Wt%,Nd Wt%,Sm Wt%,Gd Wt%,Dy Wt%,Fe Wt%,Br Wt%,W Wt%,K Wt%,Ti Wt%,Ru Wt%,S Wt%,Zn Wt%,B Wt%,Rb Wt%,In Wt%,Be Wt%,Mo Wt%,Mn Wt%,P Wt%,Te Wt%,Ni Wt%,notes
13,CA01,6A,CA01_01,Corylus avellana,PM2.5,0.782214628,0.997971241,3.246096719,1.071981064,45,50.59710145,18.31544787,0,,5.312474445,,6.306418031,19.46855336,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,CA01,6A,CA01_01,Corylus avellana,PM10,12.18019921,3.938059332,21.42314535,2.998487298,409,57.99454451,8.775208145,0,,12.86910027,12.70699799,0,7.65414536,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,CA01,6A,CA01_01,Corylus avellana,PM2.5,1.005704522,1.131593022,3.87993653,1.191156913,65,33.21637511,20.47825307,0,,0,,0.019860585,4.700281844,4.014671966,4.455491155,0,0,0,9.466526657,23.64854217,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,CA01,6A,CA01_01,Corylus avellana,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,16,38.23816478,48.19480181,0,,2.778595686,,0.032140326,0,0,0,0,0,10.75629815,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,CA01,6A,CA01_01,Corylus avellana,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,11,64.18007016,0,0,,0,,0.014563419,34.42083299,0.346164918,0.112261577,0.125740876,0.142152421,0.171847921,0.214106403,0.27226219,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,CA01,6A,CA01_01,Corylus avellana,PM2.5,1.005704522,1.131593022,3.694289147,1.079894928,30,56.62207603,3.306583315,0,,0.93853157,,0.005968487,19.57380027,0,0,10.00024974,7.426427305,0,0,2.126365155,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,CA01,6A,CA01_01,Corylus avellana,PM2.5,0.558724735,0.84343964,2.612256908,0.971905435,56,60.18782258,0,0,,1.138139702,,0.753130764,15.52280635,0,0,0,0,0,0,22.39809334,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,CA01,6A,CA01_01,Corylus avellana,PM2.5,0.893959575,1.066876133,3.322994383,0.982950097,53,10.59277803,44.30932105,0,,0,,0.012864267,0,0,0,0,1.483644359,0,43.60138178,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,CA01,6A,CA01_01,Corylus avellana,PM10,9.610065434,3.497987327,14.93095192,1.84603013,359,63.8169229,0,0,,3.326927498,10.77365428,0.741233723,15.94639271,0,0,0,4.832505062,0,0.562369218,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,CA01,6A,CA01_01,Corylus avellana,PM10,22.01375454,5.294221643,22.58207526,1.843417547,724,66.28776193,0,0,,0.360808335,,0.22336673,27.77305841,0.358457258,0,0,4.996557161,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,CA01,6A,CA01_01,Corylus avellana,PM10,7.710401336,3.1332392,13.1381822,1.781491328,374,37.42355108,7.330203056,0,,2.928579599,27.72782445,0,0,2.527541295,7.295894623,6.144505739,3.609987348,0,5.011923984,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,CA01,6A,CA01_01,Corylus avellana,PM2.5,1.78791915,1.508790696,7.728021005,2.6581461,109,64.38219547,8.48980248,0,,3.686083108,,0,8.7070629,0,1.04255164,1.340883784,0,0,4.535054043,7.816380262,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,CA01,6A,CA01_01,Corylus avellana,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,30,61.0259831,23.72846603,0,,10.6747888,,0,0.016052699,3.257241473,1.297463849,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,CA01,6A,CA01_01,Corylus avellana,PM2.5,0.335234841,0.653325536,1.978417097,0.929130466,34,51.86471939,19.46201026,0,,0.01101134,,2.09144149,4.391435534,14.51788843,6.762102991,0,0.899396837,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,CA01,6A,CA01_01,Corylus avellana,PM10,6.257717027,2.822688927,12.42744473,1.963983777,213,59.76173282,6.734009832,0,,7.282923162,15.83244354,0.538604474,0.970608462,0,0,0,0,0,0.760135986,8.119542897,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,CA01,6A,CA01_01,Corylus avellana,PM2.5,4.69328777,2.444520318,8.022418106,1.091248192,142,51.11402869,14.16989267,0,,2.695632726,,0.680701202,18.85193139,0,0,0.902129617,0,1.960781403,0,9.624906629,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,CA01,6A,CA01_01,Corylus avellana,PM10,37.43455721,6.903850997,35.1182697,2.621703991,1250,55.04788756,4.637413844,0,,1.664638706,,0.362398033,31.87304735,0,0,0,0.796313491,0,3.035649657,2.582646906,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,CA01,6A,CA01_01,Corylus avellana,PM2.5,1.229194416,1.251023157,4.142481576,1.110940318,72,67.82925129,3.9958857,0,,0,,0,22.60830998,0,0,3.57320793,1.993345656,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,CA01,6A,CA01_01,Corylus avellana,PM2.5,1.340939363,1.306651072,4.21937924,1.056520966,64,73.75103831,0,0,,0,,2.513668314,21.24737203,0.74211196,0.548310764,0,0,1.197497267,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,CA01,6A,CA01_01,Corylus avellana,PM2.5,1.45268431,1.360005555,4.405026622,1.062957658,56,22.52591252,14.2499283,0,,0,,0.367763359,15.69241136,20.5032602,6.455093622,0,0,2.049435861,0,18.15619916,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,CA01,6A,CA01_01,Corylus avellana,PM2.5,0.893959575,1.066876133,3.246096719,0.937983431,39,36.73822284,0,0,,0,,0.769926375,21.34816498,4.900049046,0.535467127,0.603277562,10.07236466,0,20.85830718,4.174220562,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,CA01,6A,CA01_01,Corylus avellana,PM2.5,2.123153991,1.644166543,5.858353627,1.286351947,99,43.69209707,33.85784924,0,,0,,0.091156428,0.750524597,11.80988774,0,0,0,0,0,9.79848057,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,CA01,6A,CA01_01,Corylus avellana,PM2.5,1.899664097,1.555225852,5.147616152,1.110006779,82,42.73527563,9.333577007,0,,0,,1.958532073,7.168446481,16.429618,10.14409214,7.626417279,4.604052752,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,CA01,6A,CA01_01,Corylus avellana,PM2.5,0.335234841,0.653325536,1.978417097,0.929130466,14,16.61431491,0,0,,26.21085048,,0.093571324,26.92875862,0,0,0,0,30.1525116,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,CA01,6A,CA01_01,Corylus avellana,PM2.5,2.458388832,1.769213915,5.858353627,1.110940318,115,47.76513875,14.13169503,0,,0,,0.16664397,30.14430702,0.227054115,0.465031341,3.581970185,3.518170863,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,CA01,6A,CA01_01,Corylus avellana,PM2.5,0.335234841,0.653325536,1.978417097,0.929130466,21,46.40016556,4.364681989,0,,0,,3.189300001,0,0,0,0,46.04585171,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,CA01,6A,CA01_01,Corylus avellana,PM2.5,3.128858513,1.995942481,7.836770723,1.561990878,122,48.21754992,0,0,,15.30188173,,0,10.61192825,0,0,0,12.1685639,0,0,13.70008439,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,CA01,6A,CA01_01,Corylus avellana,PM2.5,0.782214628,0.997971241,3.694289147,1.388436336,67,49.51384366,4.998301715,0,,0,,2.674380504,18.58874857,0,0,2.206643298,0.867784396,3.127622232,0,18.02268177,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,CA01,6A,CA01_01,Corylus avellana,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,15,73.28822017,4.066284746,0,,0.256739976,,0.054786791,0.094346778,0,0,0,0,0,0,22.23961651,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,CA01,6A,CA01_01,Corylus avellana,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,17,72.55517244,0,0,,25.49912632,,0,0.047969905,0.171097135,0.183477614,0.206468743,0.234536012,0.28576632,0.358310342,0.458076037,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,CA01,6A,CA01_01,Corylus avellana,PM2.5,0.335234841,0.653325536,2.240962143,1.192092698,20,78.58053446,0,0,,0,,0.016618335,20.12008876,0.270203664,0.124111027,0,0,0,0.888444949,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,CA01,6A,CA01_01,Corylus avellana,PM2.5,3.017113566,1.959976608,7.728021005,1.575197689,151,47.91985154,0.881994329,0,,0.684918743,36.04414165,0.808965042,0.759312278,0.691403402,1.003681682,0,0,0,9.582635015,1.62308272,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,CA01,6A,CA01_01,Corylus avellana,PM2.5,0.335234841,0.653325536,2.317859807,1.275308684,43,16.97011292,11.43837124,0,,14.28213567,,0.824226905,0,7.376242429,12.82834411,27.41306722,3.947632387,0,4.91986163,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,CA01,6A,CA01_01,Corylus avellana,PM2.5,0.335234841,0.653325536,1.978417097,0.929130466,25,46.90032303,0,0,,21.31686807,,6.999157369,0.800489727,1.510480046,0,0,20.1078549,0,1.26091931,1.103909314,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,CA01,6A,CA01_01,Corylus avellana,PM2.5,2.793623673,1.88598837,8.733155581,2.172524227,146,74.73490834,0,0,,8.400462568,,3.059941344,0.772939064,0,0,0,0,5.60740754,0,7.424336672,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,CA01,6A,CA01_02,Corylus avellana,PM2.5,1.117449469,1.192803778,3.694289147,0.971905435,27,0,0,0,0,0,,23.61481786,0.039800888,22.58155346,38.87107372,0,0,7.35674873,5.154536664,2.381466888,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CA01,6A,CA01_02,Corylus avellana,PM2.5,1.117449469,1.192803778,3.694289147,0.971905435,32,72.04551697,0,0,0,2.071599104,,0,4.390586168,2.280865237,0,0,19.21143085,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,CA01,6A,CA01_02,Corylus avellana,PM10,36.42885269,6.81048132,33.85059008,2.503093831,1091,62.58382201,0,0,0,8.174247295,5.833846703,0,23.29713106,0,0.110952661,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,CA01,6A,CA01_02,Corylus avellana,PM10,26.03657263,5.75767261,38.62691147,4.560225197,899,55.4715097,6.737086177,0,0,11.76665351,19.58472431,0,1.344128139,0,0,0,0,0.686569605,4.409329593,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,CA01,6A,CA01_02,Corylus avellana,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,16,70.68724036,0,0,0,0,,0.0060609,18.62575859,2.679593116,0,0,8.001340181,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,CA01,6A,CA01_02,Corylus avellana,PM2.5,0.782214628,0.997971241,3.060449336,0.952872057,21,65.12735486,0,0,0,0,,0.008567037,33.21118653,0,0,0,0,0,1.652895287,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,CA01,6A,CA01_02,Corylus avellana,PM2.5,1.340939363,1.306651072,4.142481576,1.018361958,70,65.19405246,0,0,0,0.611845544,,0.228629261,18.91622543,0,0,0,5.45139946,0,8.101624995,1.496224012,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,CA01,6A,CA01_02,Corylus avellana,PM2.5,0.446979788,0.754395348,2.164064479,0.83376305,25,42.38621891,0,0,0,0,,0.020837583,10.57140529,0,0.253290124,2.947754413,2.376903594,0,34.82784927,6.61573559,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,CA01,6A,CA01_02,Corylus avellana,PM2.5,0.558724735,0.84343964,3.137347,1.401901013,63,29.10269201,11.68605834,0,0,0,,1.907866634,14.3649891,0,0,6.252904981,7.871264964,2.398758009,3.701433539,22.71402329,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CA01,6A,CA01_03,Corylus avellana,PM2.5,1.229194416,1.251023157,3.87993653,0.974582929,49,31.26047552,15.59695452,0,0,11.33613661,,0.005375206,3.84285748,0,0.539048621,0,0,0,0.169677322,37.24946976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,CA01,6A,CA01_03,Corylus avellana,PM10,15.97952741,4.510628138,14.59150921,1.060294801,545,63.66577744,0,0,0,10.68870053,25.64552128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,CA01,6A,CA01_03,Corylus avellana,PM2.5,2.123153991,1.644166543,5.224513816,1.023058353,102,58.19441676,0,0,0,3.968631849,,0,0.98217763,3.306724876,0,0,0,0,0,33.5480541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CA01,6A,CA01_03,Corylus avellana,PM2.5,0.446979788,0.754395348,2.164064479,0.83376305,28,71.5444386,9.968736023,0,0,0,,0,16.15573019,0.211719726,0.226594205,0.25456124,0.288678263,0.350742694,0.438823272,0.559976278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CA01,6A,CA01_03,Corylus avellana,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,41,73.28733206,13.90607953,0,0,0,,0.009998937,0.962487329,0,0,0,10.19061506,1.643489674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,CA01,6A,CA01_03,Corylus avellana,PM2.5,3.128858513,1.995942481,7.01728353,1.252397696,172,47.33123481,0,0,0,3.139948845,27.80745029,0,0,0.617816532,0,0,5.555166677,0,7.799965888,7.748412341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,CA01,6A,CA01_03,Corylus avellana,PM2.5,1.117449469,1.192803778,3.694289147,0.971905435,62,69.51500177,0,0,0,16.04558825,,0.980225578,0,3.718133271,5.335361138,4.405675828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,CA01,6A,CA01_03,Corylus avellana,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,9,64.65245485,32.22383559,0,0,0.154874288,,0.03933766,0.071134436,0.256302906,0.275277137,0.310028903,0.352717214,0.430762256,0.540919509,0.692349439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,CA01,6A,CA01_03,Corylus avellana,PM2.5,3.911073142,2.231531534,8.393712871,1.433515575,80,17.79901236,0,0,0,1.366983913,,0,8.963493258,14.81016725,17.33346134,14.66698498,0,13.42670172,11.63318604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,CA01,6A,CA01_03,Corylus avellana,PM2.5,0.558724735,0.84343964,2.874801954,1.177085747,23,53.43060493,39.97586966,0,0,0.137998292,,2.566915005,2.411593683,0.132978859,0.142657803,0.160600664,0.182483078,0.222447701,0.279025873,0.356834079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,CA01,6A,CA01_03,Corylus avellana,PM2.5,3.575838301,2.133752265,6.940385866,1.071962265,114,68.14075708,0,0,0,0.730124163,,0.53210808,27.10937858,0,0,0.64510135,2.813378535,0.029149125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,CA01,6A,CA01_03,Corylus avellana,PM2.5,0.446979788,0.754395348,2.79790429,1.393695698,16,31.80853426,60.92594862,0,0,0.24752575,,5.613630638,0.034502428,0.123392744,0.132354605,0.148987782,0.169265876,0.20629447,0.258728024,0.33083905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,CA01,6A,CA01_03,Corylus avellana,PM2.5,3.687583248,2.166835669,10.44902763,2.356134388,105,74.42440391,0,0,0,8.51335004,,1.345340442,13.91277611,0,0.185509992,1.036545821,0,0.12620386,0.260050129,0.195827195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,CA03,6C,CA03_01,Corylus avellana,PM2.5,1.005704522,1.131593022,3.508641765,0.974087097,43,57.46971965,19.03314888,0,0,9.591897577,,0,12.39500046,0.585581409,0.435148831,0,0.078619347,0,0,0.410893327,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,CA03,6C,CA03_01,Corylus avellana,PM2.5,2.123153991,1.644166543,6.120898673,1.404232505,78,86.43350601,3.390834481,0,0,3.42396833,,0,4.158919677,1.083490066,0.810813252,0,0.698469952,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,CA03,6C,CA03_01,Corylus avellana,PM2.5,1.117449469,1.192803778,3.87993653,1.072041222,33,0,34.99789536,0,0,63.40789199,,0.225658435,0,0.830845907,0.537700299,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,CA03,6C,CA03_01,Corylus avellana,PM2.5,1.45268431,1.360005555,4.142481576,0.940026423,66,63.08659315,0,0,0,0,,1.293500513,10.91146022,0,0,0,0,0.767187495,23.94125909,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,CA03,6C,CA03_01,Corylus avellana,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,16,59.42386389,0,0,0,0,,0.013596396,35.11392176,2.662797645,0,0,0.575940218,2.209877968,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,CA03,6C,CA03_01,Corylus avellana,PM10,7.486911443,3.087496027,11.63980959,1.440055372,305,51.92324519,8.538608998,0,0,3.65607813,23.1140703,0,3.747181967,0,0,0,0,6.836424768,2.184392698,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CA03,6C,CA03_01,Corylus avellana,PM2.5,0.446979788,0.754395348,2.164064479,0.83376305,23,83.77907276,0,0,0,0,,0,15.41871727,0.150502333,0.06961124,0.078243838,0.088739843,0.107852439,0.134972821,0.172283268,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CA03,6C,CA03_01,Corylus avellana,PM2.5,0.335234841,0.653325536,1.978417097,0.929130466,21,93.41500401,0,0,0,5.617354438,,0.037961453,0.069023622,0.249547209,0.267909653,0,0.34320089,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,CA03,6C,CA03_01,Corylus avellana,PM2.5,0.893959575,1.066876133,3.322994383,0.982950097,46,0,3.106125444,0,0,5.9789747,,0.853798632,29.80199158,40.19576013,16.1641717,0,3.899183497,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CA03,6C,CA03_01,Corylus avellana,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,13,45.28369606,0,0,0,6.025729328,,0.047443656,37.5490278,8.490285277,0,0,1.216250006,0.537705515,0,0.84985951,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,CA03,6C,CA03_01,Corylus avellana,PM2.5,1.676174204,1.46088031,4.513776341,0.967277432,78,63.60465288,11.32430062,0,0,0.042673119,,0.002377826,18.9808026,3.858888894,0,0,1.623207331,0.563088385,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,CA03,6C,CA03_01,Corylus avellana,PM2.5,0.782214628,0.997971241,3.060449336,0.952872057,47,50.35988092,33.27863514,0,0,0,,0,0.548279798,6.481045485,5.889811367,0,0,1.231358759,2.124562114,0.086440839,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,CA03,6C,CA03_01,Corylus avellana,PM2.5,0.670469681,0.923941834,2.79790429,0.929130466,39,87.50177026,0,0,0,0,,2.735373192,9.76286158,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,CA03,6C,CA03_01,Corylus avellana,PM10,7.486911443,3.087496027,10.18648259,1.102899485,205,29.79842126,0,0,0,0.005159706,,1.473662909,3.552080318,2.292808704,4.899400473,0.177275867,3.391776234,7.519238442,0,11.67795137,35.21222472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,CA03,6C,CA03_01,Corylus avellana,PM10,51.29093063,8.081190578,34.88757671,1.888387713,1677,49.02377725,2.201761119,0,0,2.7027959,38.18777204,0,0.517031271,1.195715833,0,0,0,0,3.828758374,2.342394367,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,CA03,6C,CA03_01,Corylus avellana,PM2.5,0.335234841,0.653325536,1.978417097,0.929130466,32,43.01134348,0,0,0,0.751803117,,11.59105524,0.030657017,0,0,1.515578665,0,9.987292439,33.11227262,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,CA03,6C,CA03_01,Corylus avellana,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,11,70.01175284,0,0,0,0,,0,26.78165734,0.299765496,0.312849856,0.350783579,0.397095969,0.481036631,0.600415561,0.764638977,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,CA03,6C,CA03_01,Corylus avellana,PM2.5,0.223489894,0.533438066,1.530224668,0.83376305,17,56.63078427,3.568603098,0,0,6.975527853,,0.013819906,0.023213853,3.297402337,0,0,29.12738919,0,0,0.363262859,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,CA03,6C,CA03_01,Corylus avellana,PM2.5,0.670469681,0.923941834,2.79790429,0.929130466,24,45.50653398,0.40248814,0,0,0,,0.008775867,0.764593901,0,3.082263097,3.39814499,0,0,0,46.83720171,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,CA03,6C,CA03_01,Corylus avellana,PM2.5,0.558724735,0.84343964,3.060449336,1.33402088,25,93.82481575,0,0,0,5.031198636,,0.015051046,0.027365913,0.098809309,0.10610855,0.119561248,0.135964481,0.165969762,0.208404032,0.266757468,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,CA03,6C,CA03_01,Corylus avellana,PM2.5,1.117449469,1.192803778,3.694289147,0.971905435,42,68.96316409,0,0,0,3.072045557,,0,26.86011791,0.26594284,0.090299762,0.101265498,0.114608661,0.138805667,0.173205847,0.220542867,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,CA03,6C,CA03_01,Corylus avellana,PM2.5,0.335234841,0.653325536,1.978417097,0.929130466,14,0,0,0,0,0,,0,2.74994988,9.015131742,9.581021965,10.62825993,11.99826002,14.51848,18.24785024,23.26103896,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,CA03,6C,CA03_01,Corylus avellana,PM2.5,1.78791915,1.508790696,4.776321387,1.015381726,73,40.424034,0,0,0,4.598196223,,0.907985773,14.75769728,5.3335879,0,16.40553623,7.663566619,9.316140413,0,0.593248475,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,CA03,6C,CA03_01,Corylus avellana,PM2.5,0.335234841,0.653325536,1.978417097,0.929130466,7,0,0,0,0,0,,0.350743672,0.503549678,0,0,0,0,99.14571047,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,CA03,6C,CA03_01,Corylus avellana,PM2.5,0.335234841,0.653325536,1.978417097,0.929130466,13,27.45559514,57.69527555,0,0,1.783867367,,0.020930721,6.655045599,0.134493096,0.144010724,0.237798854,0.183648407,0.285139307,0.672850851,4.731347412,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,CA03,6C,CA03_01,Corylus avellana,PM2.5,1.229194416,1.251023157,3.87993653,0.974582929,38,87.0177269,0,0,0,0,,6.020448357,1.934219524,0,0,0.126960792,0,0.939248037,3.961391002,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,CA03,6C,CA03_02,Corylus avellana,PM2.5,1.005704522,1.131593022,3.431744101,0.931857543,48,36.21820509,6.243366003,0,0,1.674032025,,0.555794826,22.89870828,3.765506297,21.65867537,6.985717267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,CA03,6C,CA03_02,Corylus avellana,PM2.5,2.346643885,1.728536893,6.306546055,1.348733333,77,45.28315663,12.52697855,0,0,3.855229542,,0,3.552822396,8.229940385,12.32265234,8.148989081,0,0.32218718,5.758052692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,CA03,6C,CA03_02,Corylus avellana,PM2.5,0.893959575,1.066876133,3.508641765,1.095847984,41,10.77147946,0,0,0,17.37929732,,0,0.523267407,6.342492998,10.51933542,0,0,40.60165584,11.1532025,2.709269896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,CA03,6C,CA03_02,Corylus avellana,PM2.5,0.782214628,0.997971241,3.508641765,1.252397696,40,53.9981246,26.69964433,0,0,0.617200648,,0.007873601,9.235874563,0,0,0,7.062901556,0,2.378375269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,CA03,6C,CA03_02,Corylus avellana,PM2.5,4.581542823,2.415243569,9.475745111,1.55957091,171,47.58654833,0,0,0,3.525482118,36.60399616,0,0.721016573,0,0.022654321,0,0,0,11.5403004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,CA03,6C,CA03_02,Corylus avellana,PM2.5,3.687583248,2.166835669,7.01728353,1.062640469,109,55.25048971,12.68526018,0,0,4.574713856,,0.537922233,11.30279899,0,0,2.653156035,0.245723967,0,11.07655242,1.673374884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,CA03,6C,CA03_02,Corylus avellana,PM2.5,0.782214628,0.997971241,3.508641765,1.252397696,44,34.22359526,13.49576563,0,0,1.395148691,,0,20.20694762,9.960670769,20.60323656,0,0,0,0,0.114639674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,CA03,6C,CA03_02,Corylus avellana,PM2.5,0.670469681,0.923941834,2.79790429,0.929130466,10,54.28442359,41.76773429,0,0,0.219791196,,0.050967862,0,0.329802069,0.354198227,0.398806948,0.453747436,0.554160681,0.695824996,0.890537817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,CA03,6C,CA03_02,Corylus avellana,PM10,29.61241093,6.140333265,24.06725432,1.556572892,933,55.61119318,0,0,0,3.438355401,7.34629035,0,24.66295809,1.753919385,0.006695505,0,0.165504368,0,0,7.015089691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
