doy,date,time,rh,temp,pressure,net_rad,par,wind_speed,wind_direction,precipitation
197,2022-07-16,19:00:00,55.4,24.08,1020,NA,176,0.228,190.6,NA
197,2022-07-16,19:30:00,56.33,23.82,1020,NA,162,0.104,150.6,NA
197,2022-07-16,20:00:00,57.41,23.4,1020,NA,113,0.02,179.4,NA
197,2022-07-16,20:30:00,62.8,22.85,1020,NA,74.5,0.002,320.7,NA
197,2022-07-16,21:00:00,67.9,22.01,1020,NA,38.83,0,347.5,NA
197,2022-07-16,21:30:00,69.92,21,1020,NA,9.13,0,347.4,NA
197,2022-07-16,22:00:00,72.4,20.34,1020,NA,1.398,0.002,294.8,NA
197,2022-07-16,22:30:00,75.4,19.89,1020,NA,0.002,0,158.5,NA
197,2022-07-16,23:00:00,76.2,19.54,1020,NA,0,0,158.6,NA
197,2022-07-16,23:30:00,79.4,19.54,1020,NA,0.001,0.022,139.9,NA
198,2022-07-17,00:00:00,83.7,19.2,1020,NA,0.01,0,92.4,NA
198,2022-07-17,00:30:00,86.3,18.69,1020,NA,0.003,0,252.6,NA
198,2022-07-17,01:00:00,87.8,18.21,1020,NA,-0.008,0,309.3,NA
198,2022-07-17,01:30:00,89,17.73,1020,NA,-0.001,0,309.4,NA
198,2022-07-17,02:00:00,89.8,17.18,1019,NA,0.005,0,309.3,NA
198,2022-07-17,02:30:00,90.9,16.81,1018,NA,0.002,0,309.3,NA
198,2022-07-17,03:00:00,92.1,16.77,1018,NA,0.008,0,325.6,NA
198,2022-07-17,03:30:00,92.6,16.51,1018,NA,0.004,0,324.9,NA
198,2022-07-17,04:00:00,92,15.81,1019,NA,0.01,0.019,305.5,NA
198,2022-07-17,04:30:00,90.8,15.86,1019,NA,0.015,0,328.4,NA
198,2022-07-17,05:00:00,90.3,15.79,1019,NA,0.44,0,298,NA
198,2022-07-17,05:30:00,89.7,15.77,1019,NA,5.185,0,103.4,NA
198,2022-07-17,06:00:00,88.5,15.81,1019,NA,25.86,0,267.7,NA
198,2022-07-17,06:30:00,88.6,16.2,1018,NA,55.48,0,253.4,NA
198,2022-07-17,07:00:00,88.9,16.52,1018,NA,76.5,0,253.4,NA
198,2022-07-17,07:30:00,88.2,16.75,1018,NA,106.6,0,163.9,NA
198,2022-07-17,08:00:00,83.8,17.38,1018,NA,133.1,0,209.6,NA
198,2022-07-17,08:30:00,80.3,18.53,1018,NA,227.1,0,227.1,NA
198,2022-07-17,09:00:00,76.8,19.56,1018,NA,244.3,0.017,269.4,NA
198,2022-07-17,09:30:00,73.2,20.28,1018,NA,257.8,0.026,239.5,NA
198,2022-07-17,10:00:00,70.6,21.17,1018,NA,289.3,0.037,221.2,NA
198,2022-07-17,10:30:00,60.91,22.9,1017,NA,553.4,0.13,226.8,NA
198,2022-07-17,11:00:00,52.64,24.65,1017,NA,769,0.103,226,NA
198,2022-07-17,11:30:00,48.09,25.78,1017,NA,953,0.218,254.4,NA
198,2022-07-17,12:00:00,45.64,26.81,1017,NA,1209,0.182,233.1,NA
198,2022-07-17,12:30:00,39.44,28.2,1016,NA,1207,0.14,175.5,NA
198,2022-07-17,13:00:00,42.83,28.3,1016,NA,1017,0.126,196.8,NA
198,2022-07-17,13:30:00,49.02,27.09,1016,NA,811,0.226,230.7,NA
198,2022-07-17,14:00:00,49.23,26.65,1016,NA,972,0.317,212.6,NA
198,2022-07-17,14:30:00,47.24,27.12,1016,NA,1307,0.271,210.8,NA
198,2022-07-17,15:00:00,45.04,28.05,1015,NA,1320,0.148,233.8,NA
198,2022-07-17,15:30:00,47.2,27.44,1015,NA,949,0.162,229,NA
198,2022-07-17,16:00:00,50.21,27.22,1015,NA,947,0.066,209.5,NA
198,2022-07-17,16:30:00,48.35,27.84,1015,NA,763,0.073,221.3,NA
198,2022-07-17,17:00:00,48.56,27.5,1014,NA,435.6,0.167,179.3,NA
198,2022-07-17,17:30:00,46.81,27.4,1014,NA,328.5,0.266,180,NA
198,2022-07-17,18:00:00,37.26,27.76,1014,NA,308.2,0.419,148.9,NA
198,2022-07-17,18:30:00,35.05,28.31,1014,NA,325,0.586,184.1,NA
198,2022-07-17,19:00:00,36.47,28.28,1013,NA,250.9,0.632,184.9,NA
198,2022-07-17,19:30:00,37.69,27.73,1013,NA,183.3,0.478,172.6,NA
198,2022-07-17,20:00:00,38.76,27.46,1013,NA,136.7,0.45,167.8,NA
198,2022-07-17,20:30:00,39.34,27,1014,NA,81.6,0.386,153.5,NA
198,2022-07-17,21:00:00,38.78,26.32,1014,NA,39.68,0.251,164.4,NA
198,2022-07-17,21:30:00,41.66,25.11,1014,NA,11.84,0.043,201.4,NA
198,2022-07-17,22:00:00,46.32,23.63,1014,NA,1.296,0.09,229.9,NA
198,2022-07-17,22:30:00,42.05,24.01,1014,NA,0.034,0.021,175,NA
198,2022-07-17,23:00:00,43.48,23.05,1014,NA,0.001,0.104,139,NA
198,2022-07-17,23:30:00,37.04,24.07,1014,NA,0,0.185,158.4,NA
199,2022-07-18,00:00:00,37.98,23.97,1014,NA,0,0.269,123,NA
199,2022-07-18,00:30:00,46.33,23.02,1014,NA,0,0.082,170.3,NA
199,2022-07-18,01:00:00,63.98,20.61,1014,NA,0,0.01,305.2,NA
199,2022-07-18,01:30:00,69.13,19.15,1014,NA,0,0,97.3,NA
199,2022-07-18,02:00:00,73.3,18.32,1014,NA,0,0,76.4,NA
199,2022-07-18,02:30:00,77.6,17.44,1014,NA,0,0,75.3,NA
199,2022-07-18,03:00:00,79.8,16.86,1014,NA,0,0,75.4,NA
199,2022-07-18,03:30:00,82.1,16.44,1014,NA,0,0,68.03,NA
199,2022-07-18,04:00:00,84,16.09,1014,NA,0,0,62.88,NA
199,2022-07-18,04:30:00,84.9,15.77,1014,NA,0,0,269,NA
199,2022-07-18,05:00:00,85.5,15.47,1013,NA,0.498,0,342.8,NA
199,2022-07-18,05:30:00,86.5,15.15,1013,NA,4.744,0,331.8,NA
199,2022-07-18,06:00:00,87.5,15.3,1013,NA,20.57,0.035,284.8,NA
199,2022-07-18,06:30:00,87.3,15.62,1013,NA,51.42,0,317.6,NA
199,2022-07-18,07:00:00,87.5,16.2,1013,NA,104.7,0,317.6,NA
199,2022-07-18,07:30:00,87,17.45,1013,NA,139.4,0,317.6,NA
199,2022-07-18,08:00:00,82.3,18.53,1013,NA,145.4,0.012,284.1,NA
199,2022-07-18,08:30:00,74.3,19.62,1013,NA,145.5,0.039,223.2,NA
199,2022-07-18,09:00:00,67.48,20.66,1013,NA,156.3,0.081,193.3,NA
199,2022-07-18,09:30:00,61.04,21.74,1013,NA,162.6,0.06,174.4,NA
199,2022-07-18,10:00:00,54.29,23.18,1012,NA,170,0.057,232.4,NA
199,2022-07-18,10:30:00,49.91,24.68,1012,NA,450.7,0.163,250,NA
199,2022-07-18,11:00:00,43.48,26.61,1012,NA,1096,0.078,218.9,NA
199,2022-07-18,11:30:00,44.52,28.08,1012,NA,1148,0.128,233.1,NA
199,2022-07-18,12:00:00,41.83,29.67,1012,NA,1027,0.003,213.6,NA
199,2022-07-18,12:30:00,41.23,29.67,1012,NA,825,0.025,183.7,NA
199,2022-07-18,13:00:00,41.25,28.92,1011,NA,442.8,0.062,202.3,NA
199,2022-07-18,13:30:00,35.12,29.55,1011,NA,883,0.102,189.3,NA
199,2022-07-18,14:00:00,31.56,31.95,1011,NA,1439,0.08,215.6,NA
199,2022-07-18,14:30:00,31.65,32.86,1011,NA,1388,0.118,199.4,NA
199,2022-07-18,15:00:00,36.9,31.22,1010,NA,1137,0.052,213.5,NA
199,2022-07-18,15:30:00,34.83,32.49,1010,NA,1143,0.011,225.5,NA
199,2022-07-18,16:00:00,36.8,31.29,1010,NA,723,0.043,170.9,NA
199,2022-07-18,16:30:00,45.77,29.4,1010,NA,349.8,0.053,237.1,NA
199,2022-07-18,17:00:00,51.68,27.82,1010,NA,547.8,0.045,199.2,NA
199,2022-07-18,17:30:00,49.77,28.05,1009,NA,337.8,0.051,254.2,NA
199,2022-07-18,18:00:00,52.07,26.76,1009,NA,298.6,0.04,132.9,NA
199,2022-07-18,18:30:00,55.67,26.26,1009,NA,242.9,0.033,225.9,NA
199,2022-07-18,19:00:00,58.8,25.67,1009,NA,137.3,0,280.7,NA
199,2022-07-18,19:30:00,60.73,25.03,1009,NA,123.5,0.057,180.6,NA
199,2022-07-18,20:00:00,63.05,25.26,1009,NA,129.9,0.002,231.2,NA
199,2022-07-18,20:30:00,58.93,25.39,1008,NA,68.97,0.012,198.1,NA
199,2022-07-18,21:00:00,46.04,26.24,1008,NA,35.13,0.142,259.4,NA
199,2022-07-18,21:30:00,50.4,25.42,1008,NA,10.92,0.03,211.3,NA
199,2022-07-18,22:00:00,61.08,23.69,1009,NA,1.505,0.002,132,NA
199,2022-07-18,22:30:00,66.62,22.1,1009,NA,0.015,0.047,247.9,NA
199,2022-07-18,23:00:00,68.88,21.51,1009,NA,0,0.003,325.6,NA
199,2022-07-18,23:30:00,70.1,20.93,1008,NA,0,0,325.9,NA
200,2022-07-19,00:00:00,67.53,20.99,1008,NA,0,0.047,190.4,NA
200,2022-07-19,00:30:00,67.64,20.8,1008,NA,0,0.023,74.1,NA
200,2022-07-19,01:00:00,68.09,20.74,1008,NA,0,0.058,127.3,NA
200,2022-07-19,01:30:00,68.96,20.65,1008,NA,0,0.01,173.2,NA
200,2022-07-19,02:00:00,71,20.24,1008,NA,0,0.045,234.9,NA
200,2022-07-19,02:30:00,73,19.75,1008,NA,0,0,352.5,NA
200,2022-07-19,03:00:00,76.3,19.12,1007,NA,0,0,351.9,NA
200,2022-07-19,03:30:00,78.4,18.96,1007,NA,0,0,351.9,NA
200,2022-07-19,04:00:00,79.5,18.59,1007,NA,0,0.008,290.2,NA
200,2022-07-19,04:30:00,81.4,18.17,1007,NA,0,0,326.6,NA
200,2022-07-19,05:00:00,84.1,17.82,1006,NA,0.397,0.021,247.7,NA
200,2022-07-19,05:30:00,85.5,17.59,1006,NA,4.229,0.087,247.4,NA
200,2022-07-19,06:00:00,86.1,17.37,1006,NA,21.08,0.023,51.08,NA
200,2022-07-19,06:30:00,86.9,17.39,1006,NA,47.81,0,2.67,NA
200,2022-07-19,07:00:00,87.5,17.81,1006,NA,91.7,0,258,NA
200,2022-07-19,07:30:00,86.5,18.36,1005,NA,114.5,0.006,324,NA
200,2022-07-19,08:00:00,83.8,19.09,1005,NA,190.5,0.004,279.2,NA
200,2022-07-19,08:30:00,77.6,20.21,1005,NA,236.2,0.013,318.2,NA
200,2022-07-19,09:00:00,69.92,21.38,1005,NA,247,0.092,268.9,NA
200,2022-07-19,09:30:00,65.25,22.37,1005,NA,255.6,0.145,250.6,NA
200,2022-07-19,10:00:00,61.86,23.18,1005,NA,329.1,0.044,265.6,NA
200,2022-07-19,10:30:00,60.32,23.94,1005,NA,367.5,0.049,240.4,NA
200,2022-07-19,11:00:00,57.64,24.91,1006,NA,794,0.235,230.8,NA
200,2022-07-19,11:30:00,51.7,26.45,1005,NA,1105,0.688,181.4,NA
200,2022-07-19,12:00:00,50.68,26.17,1005,NA,654.9,0.588,178.4,NA
200,2022-07-19,12:30:00,53.78,25.67,1006,NA,537.4,0.473,194.2,NA
200,2022-07-19,13:00:00,56.22,25.63,1005,NA,330.5,0.506,188.3,NA
200,2022-07-19,13:30:00,63.41,24.48,1006,NA,216.3,0.061,238.6,NA
200,2022-07-19,14:00:00,60.94,25.46,1004,NA,621.2,0.11,244.2,NA
200,2022-07-19,14:30:00,56.78,26.22,1005,NA,809,0.128,153.4,NA
200,2022-07-19,15:00:00,55.53,25.96,1005,NA,1156,0.117,182.1,NA
200,2022-07-19,15:30:00,51.06,26.83,1005,NA,1122,0.124,209.2,NA
200,2022-07-19,16:00:00,49.09,26.96,1005,NA,1024,0.152,210.4,NA
200,2022-07-19,16:30:00,52.59,25.97,1006,NA,971,0.112,196.2,NA
200,2022-07-19,17:00:00,55.71,24.8,1006,NA,417.8,0.152,231.5,NA
200,2022-07-19,17:30:00,60.37,23.18,1006,NA,234.1,0.093,144.3,NA
200,2022-07-19,18:00:00,61.25,22.78,1006,NA,254.5,0.03,164.2,NA
200,2022-07-19,18:30:00,59.78,23.13,1006,NA,223.5,0.088,227.2,NA
200,2022-07-19,19:00:00,59.43,23.01,1006,NA,177.1,0.011,290.8,NA
200,2022-07-19,19:30:00,59.74,23.09,1006,NA,123.9,0.093,269.2,NA
200,2022-07-19,20:00:00,68.52,22.67,1007,NA,103.9,0.51,207,NA
200,2022-07-19,20:30:00,74.8,21.24,1007,NA,80.2,0.266,231.5,NA
200,2022-07-19,21:00:00,76.8,20.58,1007,NA,15.07,0.308,231,NA
200,2022-07-19,21:30:00,78.2,20.07,1008,NA,2.187,0.417,199.7,NA
200,2022-07-19,22:00:00,81.5,19.03,1008,NA,0.235,0.398,226.1,NA
200,2022-07-19,22:30:00,86.8,17.57,1009,NA,0,0.394,192.5,NA
200,2022-07-19,23:00:00,91.6,16.6,1009,NA,0,0.341,185.5,NA
200,2022-07-19,23:30:00,93.8,16.17,1009,NA,0,0.3,194.9,NA
201,2022-07-20,00:00:00,94.4,15.9,1010,NA,0.01,0.373,187.2,NA
201,2022-07-20,00:30:00,94.1,15.55,1010,NA,0.013,0.295,208.7,NA
201,2022-07-20,01:00:00,92.3,15.36,1010,NA,0.023,0.351,189.2,NA
201,2022-07-20,01:30:00,87.7,15.37,1011,NA,0.035,0.332,187.4,NA
201,2022-07-20,02:00:00,83.7,15.4,1011,NA,0.018,0.423,177,NA
201,2022-07-20,02:30:00,81,15.44,1011,NA,0.032,0.39,199.7,NA
201,2022-07-20,03:00:00,80.3,15.48,1011,NA,0.031,0.371,198.9,NA
201,2022-07-20,03:30:00,79.6,15.39,1011,NA,0.037,0.337,176.6,NA
201,2022-07-20,04:00:00,78.1,15.24,1012,NA,0.016,0.444,212.6,NA
201,2022-07-20,04:30:00,77.8,15.08,1012,NA,0.034,0.359,205.8,NA
201,2022-07-20,05:00:00,78.5,14.93,1012,NA,0.251,0.386,209.6,NA
201,2022-07-20,05:30:00,78.3,14.94,1012,NA,4.964,0.412,181.7,NA
201,2022-07-20,06:00:00,77.9,14.72,1013,NA,24.09,0.324,196,NA
201,2022-07-20,06:30:00,77.7,14.77,1013,NA,54.2,0.283,195.1,NA
201,2022-07-20,07:00:00,77,15.02,1013,NA,82.5,0.434,179.6,NA
201,2022-07-20,07:30:00,78.3,15.06,1013,NA,111,0.421,209,NA
201,2022-07-20,08:00:00,78.6,14.95,1014,NA,113.4,0.464,220.3,NA
201,2022-07-20,08:30:00,77.1,15.16,1014,NA,128.8,0.313,212.9,NA
201,2022-07-20,09:00:00,73.8,15.45,1014,NA,230.4,0.51,214.4,NA
201,2022-07-20,09:30:00,70.6,15.95,1015,NA,290.9,0.5,219.7,NA
201,2022-07-20,10:00:00,68.04,16.64,1015,NA,398.8,0.424,213.2,NA
201,2022-07-20,10:30:00,66.42,17.06,1015,NA,445.8,0.525,214.2,NA
201,2022-07-20,11:00:00,66.27,17.34,1015,NA,448,0.517,218,NA
201,2022-07-20,11:30:00,66.06,17.64,1015,NA,463.6,0.553,186.3,NA
201,2022-07-20,12:00:00,65.66,17.94,1015,NA,657.1,0.614,196.7,NA
201,2022-07-20,12:30:00,65.29,18.16,1016,NA,494.7,0.638,206.8,NA
201,2022-07-20,13:00:00,67.45,17.99,1016,NA,654.4,0.436,211.6,NA
201,2022-07-20,13:30:00,64.41,18.51,1016,NA,404.1,0.643,201.5,NA
201,2022-07-20,14:00:00,64.29,18.35,1016,NA,369.6,0.448,204,NA
201,2022-07-20,14:30:00,60.26,19,1016,NA,415.6,0.358,213.2,NA
201,2022-07-20,15:00:00,60.04,18.89,1016,NA,316.1,0.465,199,NA
201,2022-07-20,15:30:00,60.71,19.06,1016,NA,373.8,0.412,225.4,NA
201,2022-07-20,16:00:00,61.7,19.02,1017,NA,318.5,0.354,228.2,NA
201,2022-07-20,16:30:00,62.13,19.11,1017,NA,331.6,0.394,207.2,NA
201,2022-07-20,17:00:00,62.13,19.22,1017,NA,364.4,0.375,229.8,NA
201,2022-07-20,17:30:00,61.36,18.76,1017,NA,162.2,0.401,224.9,NA
201,2022-07-20,18:00:00,62.8,18.5,1017,NA,169.9,0.332,220.6,NA
201,2022-07-20,18:30:00,62.66,18.53,1017,NA,169.2,0.345,226.9,NA
201,2022-07-20,19:00:00,62.17,18.46,1018,NA,139.7,0.205,179.9,NA
201,2022-07-20,19:30:00,60.64,18.47,1018,NA,134.7,0.322,205.4,NA
201,2022-07-20,20:00:00,60.19,18.29,1018,NA,79.2,0.286,221.6,NA
201,2022-07-20,20:30:00,62.94,17.88,1018,NA,49.04,0.318,212.2,NA
201,2022-07-20,21:00:00,63.37,17.56,1019,NA,17.01,0.265,236.8,NA
201,2022-07-20,21:30:00,63.79,17.21,1019,NA,5.36,0.265,205.1,NA
201,2022-07-20,22:00:00,66.27,16.87,1019,NA,0.808,0.282,243.7,NA
201,2022-07-20,22:30:00,67.98,16.46,1020,NA,0,0.242,210.2,NA
201,2022-07-20,23:00:00,69.75,16.13,1020,NA,0,0.302,244.6,NA
201,2022-07-20,23:30:00,71.1,15.9,1020,NA,0,0.182,209.2,NA
202,2022-07-21,00:00:00,71,15.66,1020,NA,0,0.231,228.1,NA
202,2022-07-21,00:30:00,71.4,15.54,1020,NA,0,0.218,244.3,NA
202,2022-07-21,01:00:00,70.9,15.35,1020,NA,0,0.21,241.5,NA
202,2022-07-21,01:30:00,68.22,15.23,1020,NA,0,0.148,259.6,NA
202,2022-07-21,02:00:00,66.8,15.15,1020,NA,0,0.118,264.4,NA
202,2022-07-21,02:30:00,64.9,14.98,1020,NA,0,0.196,212,NA
202,2022-07-21,03:00:00,64.16,14.86,1020,NA,0,0.149,252.1,NA
202,2022-07-21,03:30:00,65.03,14.76,1020,NA,0,0.137,234.3,NA
202,2022-07-21,04:00:00,64.63,14.63,1021,NA,0,0.136,229.9,NA
202,2022-07-21,04:30:00,64.72,14.63,1021,NA,0,0.177,231.3,NA
202,2022-07-21,05:00:00,69.33,14.56,1021,NA,0.265,0.147,247.2,NA
202,2022-07-21,05:30:00,73.2,14.25,1021,NA,5.523,0.134,234.7,NA
202,2022-07-21,06:00:00,77.9,13.48,1021,NA,19.3,0.209,241.5,NA
202,2022-07-21,06:30:00,81.5,12.89,1021,NA,38.58,0.156,246.6,NA
202,2022-07-21,07:00:00,83,13.12,1021,NA,91,0.193,256.3,NA
202,2022-07-21,07:30:00,80.9,13.64,1021,NA,119,0.155,243,NA
202,2022-07-21,08:00:00,78.5,14.1,1021,NA,183.8,0.206,242.8,NA
202,2022-07-21,08:30:00,76.5,14.65,1021,NA,174.1,0.084,252.8,NA
202,2022-07-21,09:00:00,70.7,15.52,1021,NA,350.9,0.128,259.4,NA
202,2022-07-21,09:30:00,63.28,16.08,1021,NA,279.7,0.096,268.5,NA
202,2022-07-21,10:00:00,64.14,15.99,1021,NA,217.4,0.115,258.5,NA
202,2022-07-21,10:30:00,66.09,15.95,1022,NA,192.8,0.06,272.9,NA
202,2022-07-21,11:00:00,67.28,16.15,1022,NA,229.7,0.111,248.4,NA
202,2022-07-21,11:30:00,67.77,16.08,1021,NA,278.2,0.136,237.3,NA
202,2022-07-21,12:00:00,65.1,16.52,1021,NA,318.4,0.069,208.2,NA
202,2022-07-21,12:30:00,63.38,16.85,1021,NA,448.3,0.153,243.7,NA
202,2022-07-21,13:00:00,59.29,17.92,1021,NA,607.9,0.141,245.3,NA
202,2022-07-21,13:30:00,56.18,18.45,1021,NA,745,0.163,227.6,NA
202,2022-07-21,14:00:00,53.89,18.61,1021,NA,660.7,0.322,217.9,NA
202,2022-07-21,14:30:00,56.72,18.04,1021,NA,506.8,0.271,211.6,NA
202,2022-07-21,15:00:00,56.12,18.2,1021,NA,465.1,0.156,226.8,NA
202,2022-07-21,15:30:00,56.62,18.18,1021,NA,405.5,0.15,228.3,NA
202,2022-07-21,16:00:00,57.14,17.88,1021,NA,392.7,0.199,246.6,NA
202,2022-07-21,16:30:00,55.68,18.79,1020,NA,638,0.141,201.2,NA
202,2022-07-21,17:00:00,55.66,19.23,1020,NA,539.5,0.115,184.4,NA
202,2022-07-21,17:30:00,58.87,18.66,1020,NA,370.8,0.038,223.5,NA
202,2022-07-21,18:00:00,58.01,18.43,1020,NA,303.3,0.101,215.7,NA
202,2022-07-21,18:30:00,60.73,17.61,1020,NA,195.6,0.029,248.3,NA
202,2022-07-21,19:00:00,61.46,17.48,1020,NA,221.7,0.023,307.8,NA
202,2022-07-21,19:30:00,60.52,17.7,1020,NA,166.8,0.018,229,NA
202,2022-07-21,20:00:00,63.46,17.22,1020,NA,90.4,0,262.9,NA
202,2022-07-21,20:30:00,66.25,16.64,1020,NA,54.53,0,166.1,NA
202,2022-07-21,21:00:00,67.43,16.24,1019,NA,22.69,0,313.2,NA
202,2022-07-21,21:30:00,68.77,15.86,1020,NA,7.25,0.006,221.2,NA
202,2022-07-21,22:00:00,69.21,15.38,1020,NA,0.98,0.005,220.7,NA
202,2022-07-21,22:30:00,70.2,14.79,1020,NA,0,0,322,NA
202,2022-07-21,23:00:00,71.7,14.31,1020,NA,0,0,321,NA
202,2022-07-21,23:30:00,72.5,14.11,1020,NA,0,0,324.9,NA
203,2022-07-22,00:00:00,73.3,14.14,1019,NA,0,0,329,NA
203,2022-07-22,00:30:00,75.8,14.31,1019,NA,0,0,6.037,NA
203,2022-07-22,01:00:00,78.1,14.14,1019,NA,0,0,0.078,NA
203,2022-07-22,01:30:00,80.2,13.9,1019,NA,0,0,0.097,NA
203,2022-07-22,02:00:00,81.6,13.67,1019,NA,0,0,0.103,NA
203,2022-07-22,02:30:00,82.6,13.55,1019,NA,0,0,0.081,NA
203,2022-07-22,03:00:00,83.4,13.36,1018,NA,0,0,0.095,NA
203,2022-07-22,03:30:00,83.9,13.2,1018,NA,0,0,0.094,NA
203,2022-07-22,04:00:00,84.4,12.94,1018,NA,0,0,0.094,NA
203,2022-07-22,04:30:00,85.2,12.96,1018,NA,0,0,0.094,NA
203,2022-07-22,05:00:00,85.6,12.89,1018,NA,0.106,0,0.094,NA
203,2022-07-22,05:30:00,85.9,12.83,1017,NA,2.766,0,0.094,NA
203,2022-07-22,06:00:00,86.1,12.77,1017,NA,11.34,0,0.094,NA
203,2022-07-22,06:30:00,86.5,12.9,1017,NA,25.51,0,17.16,NA
203,2022-07-22,07:00:00,86.5,13.23,1017,NA,80.9,0,61.1,NA
203,2022-07-22,07:30:00,83.9,14.04,1017,NA,100,0.013,208.7,NA
203,2022-07-22,08:00:00,79.5,14.68,1017,NA,136.1,0.004,180,NA
203,2022-07-22,08:30:00,77,15.12,1017,NA,169.4,0.013,228.3,NA
203,2022-07-22,09:00:00,75.3,15.63,1017,NA,269.9,0.049,180.9,NA
203,2022-07-22,09:30:00,71.6,15.99,1017,NA,158.1,0.168,216,NA
203,2022-07-22,10:00:00,66.92,16.79,1017,NA,372.6,0.146,189.6,NA
203,2022-07-22,10:30:00,63.64,17.73,1017,NA,538.7,0.096,221.6,NA
203,2022-07-22,11:00:00,63.05,17.8,1016,NA,436.3,0.133,186.1,NA
203,2022-07-22,11:30:00,58.24,19.22,1016,NA,1061,0.11,216.5,NA
203,2022-07-22,12:00:00,53.75,20.98,1016,NA,1311,0.241,211.3,NA
203,2022-07-22,12:30:00,54.9,20.8,1016,NA,667.6,0.106,214.6,NA
203,2022-07-22,13:00:00,59.66,19.74,1016,NA,607.7,0.112,175.1,NA
203,2022-07-22,13:30:00,58.38,20.38,1016,NA,912,0.144,163.8,NA
203,2022-07-22,14:00:00,57.67,20.5,1016,NA,1039,0.237,237.4,NA
203,2022-07-22,14:30:00,54.85,20.79,1016,NA,1078,0.189,205.7,NA
203,2022-07-22,15:00:00,56.3,20.43,1015,NA,1048,0.154,208.7,NA
203,2022-07-22,15:30:00,53.01,21.55,1015,NA,1298,0.216,197.1,NA
203,2022-07-22,16:00:00,52.14,21.37,1015,NA,1169,0.243,144.4,NA
203,2022-07-22,16:30:00,52.36,21.29,1015,NA,901,0.15,202.5,NA
203,2022-07-22,17:00:00,51.95,21.27,1015,NA,779,0.28,200.2,NA
203,2022-07-22,17:30:00,54.13,20.38,1015,NA,598.4,0.231,209.8,NA
203,2022-07-22,18:00:00,57.09,19.57,1015,NA,260.4,0.067,205.1,NA
203,2022-07-22,18:30:00,58.86,19.09,1014,NA,169.5,0.09,198,NA
203,2022-07-22,19:00:00,62.52,17.91,1014,NA,115.5,0.052,224.2,NA
203,2022-07-22,19:30:00,64.86,17.74,1014,NA,117.3,0.049,188.6,NA
203,2022-07-22,20:00:00,68.43,17.36,1014,NA,98.7,0.043,241,NA
203,2022-07-22,20:30:00,70.1,17.29,1014,NA,65.01,0.054,297.9,NA
203,2022-07-22,21:00:00,71.6,16.67,1014,NA,36.35,0,323.2,NA
203,2022-07-22,21:30:00,73.5,15.96,1014,NA,9.09,0.024,190.5,NA
203,2022-07-22,22:00:00,76.2,15.43,1014,NA,1.065,0.007,74,NA
203,2022-07-22,22:30:00,79.9,14.84,1014,NA,0,0,227.5,NA
203,2022-07-22,23:00:00,82.1,14.72,1014,NA,0,0,277.5,NA
203,2022-07-22,23:30:00,83.6,14.9,1013,NA,0,0,229.8,NA
204,2022-07-23,00:00:00,84.7,15.17,1013,NA,0,0,42.52,NA
204,2022-07-23,00:30:00,84.7,15.32,1013,NA,0,0.005,195.7,NA
204,2022-07-23,01:00:00,83.1,15.23,1013,NA,0,0.012,288.8,NA
204,2022-07-23,01:30:00,80.7,15.38,1013,NA,0,0,291.2,NA
204,2022-07-23,02:00:00,82.1,15.74,1013,NA,0.012,0,301.7,NA
204,2022-07-23,02:30:00,86,15.54,1012,NA,0.007,0,139.3,NA
204,2022-07-23,03:00:00,88.6,15.36,1012,NA,0.021,0,187.8,NA
204,2022-07-23,03:30:00,90.1,14.98,1012,NA,0.02,0,266.8,NA
204,2022-07-23,04:00:00,91.3,14.93,1011,NA,0.022,0,168.1,NA
204,2022-07-23,04:30:00,92.1,15.1,1011,NA,0.022,0,317.3,NA
204,2022-07-23,05:00:00,92.6,15.47,1011,NA,0.075,0.061,200.3,NA
204,2022-07-23,05:30:00,92.9,15.67,1010,NA,0.842,0.009,106.3,NA
204,2022-07-23,06:00:00,93.3,15.84,1010,NA,2.803,0.007,169.3,NA
204,2022-07-23,06:30:00,93.6,15.96,1010,NA,8.3,0,85.3,NA
204,2022-07-23,07:00:00,94.1,16.04,1010,NA,13.38,0,135.6,NA
204,2022-07-23,07:30:00,94.5,16.02,1010,NA,16.45,0,141.9,NA
204,2022-07-23,08:00:00,94.9,16.09,1009,NA,34.57,0,166.9,NA
204,2022-07-23,08:30:00,95.4,16.15,1009,NA,90.1,0.008,96.5,NA
204,2022-07-23,09:00:00,95.9,16.6,1009,NA,165.4,0.033,264.4,NA
204,2022-07-23,09:30:00,96,17.04,1008,NA,124.5,0,269.7,NA
204,2022-07-23,10:00:00,96.1,17.34,1008,NA,111.8,0.017,190.5,NA
204,2022-07-23,10:30:00,96.2,17.39,1008,NA,89.8,0.004,179.1,NA
204,2022-07-23,11:00:00,96.2,17.73,1007,NA,148.8,0.065,209.7,NA
204,2022-07-23,11:30:00,95.8,18.28,1007,NA,196.1,0.128,190.2,NA
204,2022-07-23,12:00:00,93.8,18.93,1007,NA,231.2,0.314,163.1,NA
204,2022-07-23,12:30:00,83.4,21.31,1006,NA,1111,0.66,142.2,NA
204,2022-07-23,13:00:00,69.62,24.01,1006,NA,1495,0.71,140.8,NA
204,2022-07-23,13:30:00,65.43,24.75,1006,NA,1433,0.72,144.7,NA
204,2022-07-23,14:00:00,66.55,24.29,1006,NA,1114,0.658,148.2,NA
